,Correct_Univ_1(my.harvard),org_id_1,Correct_Univ_2(my.harvard),org_id_2,Tested_Univ(madris),institution_id,Best_Rating
1753,"('KYOTOUNIVERSITY', 90)",1000045902,"('POSTUNIVERSITY', 77)",1000043885,KYOTOUNIVERSITYFACULTYOFMEDICINE,1544,90
1755,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,KYUNGPOOKNATIONALUNIVERSITYSCHOOLOFMEDICINE,1547,90
1756,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,KYUSHUUNIVERSITYSCHOOLOFMEDICINE,1551,90
1759,"('LADYHARDINGEMEDICALCOLLEGE', 90)",1000048804,"('GOAMEDICALCOLLEGE', 79)",1000046725,LADYHARDINGEMEDICALCOLLEGEDELHIU,1558,90
1761,"('SAINTPATRICKSCOLLEGE', 90)",1000035077,"('HARTWICKCOLLEGE', 81)",1000042050,RICKSCOLLEGE,2445,90
1781,"('MAHIDOLUNIVERSITY', 90)",1000000409,"('BIOLAUNIVERSITY', 78)",1000040553,MAHIDOLUNIVERSITYFACULTYOFMEDICINE,1729,90
1795,"('UNIVERSITYOFNEWSOUTHWALES', 90)",1000046194,"('UNIVERSITYOFPECS', 79)",1000000630,UNIVERSITYOFNEWSOUTHWALESFACULTYOFMEDICINE,3678,90
1736,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,KITASATOUNIVERSITYSCHOOLOFMEDICINE,1509,90
1799,"('UNIVERSITYOFPISA', 90)",1000049208,"('UNIVERSITYOFBENIN', 88)",1000047606,UNIVERSITYOFNIS,3688,90
1802,"('UNIVERSITYOFOTAGO', 90)",1000046196,"('UNIVERSITYOFMASSMEDSCHOOL', 80)",SF000001680,UNIVERSITYOFOTAGOMEDICALSCHOOL,3694,90
1814,"('UNIVERSITYOFPORTO', 90)",1000000114,"('UNIVERSITYOFOTAGO', 79)",1000046196,UNIVERSITYOFPORTOFACULTYOFMEDICINE,3722,90
1815,"('UNIVERSITYOFPRETORIA,SOUTHAFRICA', 90)",1000047679,"('UNIVERSITYOFPORTO', 86)",1000000114,UNIVERSITYOFPRETORIA,3723,90
1822,"('UNIVERSITYOFROUEN', 90)",1000000703,"('UNIVERSITYOFAKRON', 79)",1000045221,UNIVERSITYOFROUENMEDICALSCHOOL,3745,90
1824,"('UNIVERSITYOFMARYLAND', 90)",1000045089,"('UNIVERSITYOFSUNDERLAND', 86)",1000047701,UNIVERSITYOFSAARLAND,3747,90
1825,"('UNIVERSITYOFSANCARLOS,PHILIPPINES', 90)",1000047688,"('UNIVERSITYOFOSLO', 81)",1000046125,UNIVERSITYOFSANCARLOS,3754,90
1836,"('UNIVERSITYOFZURICH', 90)",1000049189,"('UNIVERSITYOFTURIN', 79)",1000048446,UNIVERSITYOFZURICHFACULTYOFMEDICINESWITZERLAND,3857,90
1838,"('ISCHOOL', 90)",1000002555,"('ISCHOOL', 90)",1000002555,UNIVERSITYOFMISSISSIPPISCHOOLOFMEDICINE,3116,90
1854,"('UNIVERSITYOFNEWMEXICO', 90)",SF000001153,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,UNIVERSITYOFNEWMEXICOSCHOOLOFMEDICINE,3139,90
1739,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,KOBEUNIVERSITYSCHOOLOFMEDICINE,1518,90
1732,"('KINGSCOLLEGE', 90)",1000042612,"('KINGSCOLLEGE', 90)",1000042612,KINGSCOLLEGELONDONSCHOOLOFMEDICINE,1498,90
1631,"('INDIANAUNIVERSITYEASTCAMPUS', 90)",1000000142,"('INDIANAUNIVERSITYHIGHSCHOOL', 90)",1000011721,INDIANAUNIVERSITY,1293,90
1676,"('HACETTEPEUNIVERSITY', 90)",1000045832,"('LEEUNIVERSITY', 83)",1000042723,HACETTEPEUNIVERSITYMEDICALSCHOOL,1141,90
1634,"('IOWASTATEUNIV', 90)",1000042325,"('TEDUNIVERSITY', 83)",1000046064,IOWASTATEUNIVERSITYSCIANDTECH,1357,90
1639,"('THOMASJEFFERSONUNIV', 90)",1000044763,"('BSNMEDICAL', 81)",1000040708,JEFFERSONMEDICALCOLOFTHOMASJEFFERSONUNIVERSITY,1387,90
1640,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,EGEUNIVERSITYSCHOOLOFMEDICINE,832,90
1643,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,JOHNSHOPKINSUNIVERSITYSCHOOLOFMEDICINE,1412,90
1645,"('ERASMUSUNIVERSITYROTTERDAM', 90)",1000045803,"('RUSHUNIVERSITY', 84)",1000048908,ERASMUSUNIVERSITY,861,90
1652,"('LIBERTYUNIVERSITY', 90)",1000042755,"('BAKERUNIVERSITY', 78)",1000040421,LIBERTYUNIVERSITYCOLLOFOSTEOPATHICMEDICINE,5472,90
1653,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,FEDERALUNIVERSITYSCHOOLOFMEDICINE,951,90
1655,"('NATIONALUNIVERSITY', 90)",1000047098,"('NATIONALUNIVERSITY', 90)",1000047098,FIJINATIONALUNIVERSITYCOLLOFMEDICINE,960,90
1661,"('YORKCOLLEGE', 90)",1000047799,"('YORKCOLLEGE', 90)",1000047799,NEWYORKCOLLEGEOFOSTEOPATHICMEDICINE,4310,90
1667,"('FRIEDRICHSCHILLERUNIVERSITAT', 90)",1000049313,"('LEEUNIVERSITY', 76)",1000042723,FRIEDRICH-SCHILLER-UNIVERSITATJENA,1017,90
1679,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,HAMAMATSUUNIVERSITYSCHOOLOFMEDICINE,1149,90
1729,"('HARVARDKENNEDYSCHOOL', 90)",1000046763,"('TENNEYSCHOOL', 83)",1000030274,HARVARDKENNEDYSCHOOLOFGOVERNMENT,5041,90
1684,"('NANJINGTECHUNIVERSITY', 90)",1000000641,"('PASCOHERNANDOCMTYCOLL', 90)",1000000777,nan,600,90
1689,"('ZHENGZHOUUNIVERSITY', 90)",1000000559,"('LANZHOUUNIVERSITY', 79)",1000049352,ZHENGZHOUUNIVERSITYMEDICALSCHOOL,1189,90
1692,"('HEBREWUNIVERSITYOFJERUSALEM', 90)",1000045836,"('BALTIMOREHEBREWUNIVERSITY', 90)",1000046339,HEBREWUNIVERSITY,1196,90
1696,"('COLUMBIAUNIV', 90)",1000041177,"('COLLOFPHYSICIANSANDSURGEON', 86)",1000049585,COLUMBIAUNIVERSITYCOLOFPHYSICIANSANDSURGEONS,657,90
1697,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,HIROSHIMAUNIVERSITYSCHOOLOFMEDICINE,1215,90
1698,"('HIROSHIMAUNIVERSITYABROADPROGRAM', 90)",1000046787,"('KAGOSHIMAUNIVERSITY', 84)",1000049351,HIROSHIMAUNIVERSITY,1216,90
1700,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,HOKKAIDOUNIVERSITYSCHOOLOFMEDICINE,1219,90
1710,"('ISTANBULUNIVERSITY', 90)",1000046870,"('KABULUNIVERSITY', 84)",1000048833,ISTANBULUNIVERSITYFACULTYOFMEDICINE,1364,90
1726,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,JIKEIUNIVERSITYSCHOOLOFMEDICINETOKYO,1394,90
1728,"('KINGABDULAZIZUNIVERSITY', 90)",SF000000224,"('KINGABDULAZIZUNIVERSITY', 90)",SF000000224,KINGABDULAZIZUNIVERSITYFACULTYOFMEDICINE,1493,90
1870,"('UNIVERSITYOFSHERBROOKE', 90)",SF000001097,"('UNIVERSITYOFSHERBROOKE', 90)",SF000001097,UNIVERSITYOFSHERBROOKEFACULTYOFMEDICINE,3775,90
1871,"('CATHOLICUNIVERSITYOFKOREA', 90)",1000048872,"('UNIVERSITYFORPEACE', 80)",1000049656,CATHOLICUNIVERSITYOFKOREACOLLOFMEDICINE,4129,90
1873,"('KINGSAUDUNIVERSITY', 90)",SF000001171,"('KINGSAUDUNIVERSITY', 90)",SF000001171,KINGSAUDUNIVERSITYFACULTYOFMEDICINE,4136,90
2075,"('SYLVANIASCHOOL', 90)",1000001643,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,UNIVERSITYOFPENNSYLVANIASCHOOLOFMEDICINE,3170,90
1989,"('EWHAWOMANSUNIVERSITY', 90)",1000045812,"('THOMASUNIVERSITY', 79)",1000000675,EWHAWOMANSUNIVERSITYMEDICALCOL,880,90
2024,"('FEDERALUNIVERSITYOFPARANA', 90)",1000049462,"('UNIVERSITYOFPARMA', 85)",1000047581,FEDERALUNIVERSITYOFPARANAFACOFMEDICINE,943,90
2029,"('ROLLINSCOLLEGEWINTERPARK', 90)",1000044084,"('COLLINCOLLEGE', 89)",1000041140,ROLLINSCOLLEGE,2474,90
2038,"('GOVERNMENTMEDICALCOLLEGE', 90)",1000049796,"('GOVERNMENTMEDICALCOLLEGE', 90)",1000049796,GOVERNMENTMEDICALCOLLEGEMAHARSHIDAYANANDU,1099,90
2043,"('SANFRANCISCOSTATEUNIVERSITY', 90)",1000044177,"('SANFRANCISCOARTINSTITUTE', 76)",1000044173,SANFRANCISCOSTATEU,2545,90
2048,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,GUNMAUNIVERSITYSCHOOLOFMEDICINE,1127,90
2050,"('HOPE', 90)",1000008606,"('HOSEIUNIVERSITY', 84)",1000045849,HOPEIUNIVERSITYOFNEWMEDICINE,1231,90
2060,"('TEMP', 90)",1000000024,"('UNIVERSITYSCHOOL', 90)",1000028711,TEMPLEUNIVERSITYSCHOOLOFMEDICINE,2890,90
2067,"('TEXASTECHUNIVERSITY', 90)",1000044749,"('TEXASTECHUNIVERSITYHS', 86)",1000030732,TEXASTECHUNIVERSITYHEALTHSCIENCECTRSCHOOLOFMEDICINE,2907,90
2074,"('CLARIONUNIVERSITYOFPENNSYLVANIA-VENANGOCAMPUS', 90)",1000046519,"('UNIVOFPENNSYLVANIA', 86)",1000045098,UNIVERSITYOFPENNSYLVANIA,3167,90
2081,"('UNIVERSITYOFPUERTORICO', 90)",1000000119,"('UNIVERSITYOFPUNE', 85)",1000047682,UNIVERSITYOFPUERTORICOSCHOOLOFMEDICINE,3187,90
1875,"('XAVIERUNIVERSITY', 90)",1000045633,"('AIRUNIVERSITY', 83)",1000048899,PONTIFICALXAVIERUNIVERSITYBOGOTA,4139,90
2084,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,JUNDISHAPURUNIVERSITYSCHOOLOFMEDICINE,1428,90
2086,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,JUNTENDOUNIVERSITYSCHOOLOFMEDICINE,1430,90
2089,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,KAGOSHIMAUNIVERSITYSCHOOLOFMEDICINE,1436,90
2091,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,KANAZAWAUNIVERSITYSCHOOLOFMEDICINE,1441,90
2100,"('CHARLESUNIVERSITY', 90)",1000049103,"('LEEUNIVERSITY', 83)",1000042723,FIRSTFACULTYOFMEDICINECHARLESUNIVERSITY,1456,90
2105,"('UNIVERSITYOFSOUTHCAROLINAATSPARTANBURG', 90)",1000047697,"('UNIVERSITYOFSOUTHAFRICA', 88)",1000047696,UNIVERSITYOFSOUTHCAROLINA,3204,90
2107,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,KEIOUNIVERSITYSCHOOLOFMEDICINE,1469,90
2109,"('KHONKAENUNIVERSITY-THAILAND', 90)",1000046919,"('HENANUNIVERSITY', 85)",1000049390,KHONKAENUNIVERSITY,1485,90
2110,"('UNIVERSITYOFPESHAWAR', 90)",1000047719,"('UNIVERSITYOFPECS', 85)",1000000630,KHYBERMEDICALCOLLUNIVERSITYOFPESHAWAR,1486,90
2119,"('LINKOPINGUNIVERSITY', 90)",1000048887,"('KINGUNIVERSITY', 84)",1000042608,LINKOPINGUNIVERSITYMEDICALSCHOOL,1631,90
1972,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,NEWYORKUNIVERSITYSCHOOLOFMEDICINE,2083,90
1953,"('CHONGQINGUNIVERSITY', 90)",1000046488,"('KINGUNIVERSITY', 84)",1000042608,CHONGQINGUNIVERSITYOFMEDICALSCIENCES,489,90
1937,"('DALHOUSIEUNIV', 90)",1000045786,"('MIEUNIVERSITY', 83)",1000049151,DALHOUSIEUNIVERSITYFACULTYOFMEDICINE,725,90
1933,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,CREIGHTONUNIVERSITYSCHOOLOFMEDICINE,703,90
1877,"('UNIVERSITYOFTORONTO', 90)",SF000001089,"('UNIVERSITYOFTORONTO', 90)",SF000001089,UNIVERSITYOFTORONTOFACULTYOFMEDICINE,3813,90
1893,"('STLUKESCOLLEGE', 90)",1000044555,"('UPCOLLEGEOFMEDICINE', 84)",1000049095,STLUKESCOLLEGEOFMEDICINE,4994,90
1894,"('SULTANQABOOSUNIVERSITY', 90)",1000049935,"('BOOTHUNIVERSITYCOLLEGE', 82)",1000046379,SULTANQABOOSUNIVERSITYCOLLEGEOFMEDICINE,4995,90
1895,"('COLUMBIAUNIV', 90)",1000041177,"('COLUMBIAUNIVERSITYINRIO', 88)",1000048534,COLUMBIAUNIVERSITY,668,90
1896,"('SUNGKYUNKWANUNIVERSITY', 90)",1000046053,"('KEANUNIVERSITY', 84)",1000042550,SUNGKYUNKWANUNIVERSITYCOLLEGEOFMEDICINE,4996,90
1899,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,TEIKYOUNIVERSITYSCHOOLOFMEDICINE,4999,90
1900,"('UNIVERSIDADANAHUAC', 90)",1000046143,"('ACESCHOOL', 80)",1000030131,UNIVERSIDADANAHUACSCHOOLOFMEDICINE,5000,90
1902,"('UNIVERSIDADDENAVARRA', 90)",1000047554,"('UNIVERSIDADCES', 77)",1000048863,UNIVERSIDADDENAVARRAFACULTYOFMEDICINE,5002,90
1914,"('UNIVERSITYOFABERDEEN', 90)",1000047597,"('UNIVERSITYOFBERGEN', 80)",1000047607,UNIVERSITYOFABERDEENFACULTYOFMEDICINE,5013,90
1917,"('UNIVERSITYOFDUNDEE', 90)",1000046106,"('UNIVERSITYOFPUNE', 79)",1000047682,UNIVERSITYOFDUNDEEFACULTYOFMEDICINE,5015,90
1918,"('COOPERUNION', 90)",1000041248,"('OREGONINSTITUTEOFTECHNOLOGY', 85)",1000043709,COOPERUNIONINSTITUTEOFTECHNOLOGY,689,90
1919,"('UNIVERSITYOFLEICESTER', 90)",1000046186,"('UNIVERSITYOFPECS', 79)",1000000630,UNIVERSITYOFLEICESTERFACULTYOFMEDICINE,5016,90
1920,"('UNIVERSITYOFLIBERIA', 90)",SF000001143,"('BEREACOLLEGE', 83)",1000040515,UNIVERSITYOFLIBERIACOLLEGEOFMEDICINE,5017,90
1921,"('UNIVERSITYOFNEWCASTLE', 90)",1000047668,"('UNIVERSITYOFPECS', 79)",1000000630,UNIVERSITYOFNEWCASTLEUPONTYNEFACULTYOFMEDICINE,5018,90
1922,"('UNIVERSITYOFNOTTINGHAM', 90)",1000046195,"('UNIVERSITYOFKENT', 79)",1000046184,UNIVERSITYOFNOTTINGHAMFACULTYOFMEDICINE,5019,90
1923,"('CORNELLUNIV', 90)",1000041259,"('ELLISUNIVERSITY', 78)",1000041603,CORNELLUNIVERSITYMEDICALCOLL,694,90
1924,"('CORNELLUNIV', 90)",1000041259,"('BUCKNELLUNIVERSITY', 86)",1000040710,CORNELLUNIVERSITY,695,90
1926,"('UNIVERSITYOFSANTOTOMAS', 90)",1000047690,"('UNIVERSITYOFSALENTO', 80)",1000049314,UNIVERSITYOFSANTOTOMASFACULTYOFMEDICINE,5021,90
1927,"('UNIVERSITYOFSOUTHAMPTON', 90)",1000047698,"('UNIVERSITYOFUTAH', 79)",1000045175,UNIVERSITYOFSOUTHAMPTONFACULTYOFMEDICINE,5022,90
1929,"('UNIVERSITYOFWARWICK', 90)",1000047723,"('UNIVERSITYOFWARSAW', 80)",1000040906,UNIVERSITYOFWARWICKFACULTYOFMEDICINE,5024,90
1932,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,WONKWANGUNIVERSITYSCHOOLOFMEDICINE,5027,90
1632,"('INDIANAUNIVERSITYEASTCAMPUS', 90)",1000000142,"('INDIANAUNIVERSITYHIGHSCHOOL', 90)",1000011721,INDIANAUNIVERSITY,1294,90
1630,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,INDIANAUNIVERSITYSCHOOLOFMEDICINE,1292,90
1201,"('HOWARDUNIVERSITY', 90)",SF000001773,"('HOWARDUNIVERSITY', 90)",SF000001773,HOWARDUNIVERSITYCOLOFMEDICINE,1239,90
1356,"('KEIMYUNGUNIVERSITY', 90)",1000046911,"('SEMYUNGUNIVERSITY', 85)",1000049449,KEIMYUNGUNIVERSITYCOLLEGEOFMEDICINE,4978,90
1331,"('UNIVERSITYOFIOWA', 90)",1000045006,"('UNIVERSITYOFCHICAGOMEDICINE', 82)",SF000000353,UNIVERSITYOFIOWACOLOFMEDICINE,3075,90
1333,"('CHIANGMAIUNIVERSITY', 90)",1000000713,"('MSAUNIVERSITY', 83)",1000045953,CHIANGMAIUNIVERSITYFACULTYOFMEDICINE,4967,90
1337,"('UNIVERSITYOFKENTUCKY', 90)",1000045009,"('UNIVERSITYOFKENT', 90)",1000046184,UNIVERSITYOFKENTUCKYCOLOFMEDICINE,3079,90
1340,"('UNIVERSITYOFLOUISVILLE', 90)",SF000001403,"('UNIVERSITYOFLOUISVILLE', 90)",SF000001403,UNIVERSITYOFLOUISVILLESCHOOLOFMEDICINE,3082,90
1342,"('UNIVERSITYOFMAINESCHOOLLAW', 90)",1000049750,"('UNIVERSITYOFMIAMI', 88)",1000045035,UNIVERSITYOFMAINE,3084,90
1343,"('DONGGUKUNIVERSITY', 90)",1000046623,"('DONGHUAUNIVERSITY', 79)",1000044793,DONGGUKUNIVERSITYMEDICALCOLLEGE,4971,90
1346,"('HALLYMUNIVERSITY', 90)",1000000141,"('ULMUNIVERSITY', 83)",1000049589,HALLYMUNIVERSITYCOLLEGEOFMEDICINE,4973,90
1347,"('UNIVERSITYOFMAINESCHOOLLAW', 90)",1000049750,"('UNIVERSITYOFMIAMI', 88)",1000045035,UNIVERSITYOFMAINE,3088,90
1354,"('KJSOMAIYAMEDICALCOLLEGE', 90)",1000049381,"('AIRUNIVERSITY', 83)",1000048899,KJSOMAIYAMEDICALCOLLEGEMUMBAIUNIVERSITY,4977,90
1355,"('UNIVERSITYOFMARYLAND', 90)",1000045089,"('UNIVERSITYOFMARY', 90)",1000045234,UNIVERSITYOFMARYLANDSCHOOLOFMEDICINE,3092,90
1358,"('BANGALOREUNIVERSITY', 90)",1000047602,"('KEMPEGOWDAINSTOFMEDICALSCI', 90)",1000049564,KEMPEGOWDAINSTOFMEDICALSCIENCESBANGALOREUNIVERSITY,4979,90
1326,"('BHARATIVIDYAPEETHUNIVERSITY', 90)",1000049781,"('CEPTUNIVERSITY', 77)",1000049588,BHARATIVIDYAPEETHMEDCOLLBHARATIVIDYAPEETHUNIVERSITY,4964,90
1359,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,YAMAGATAUNIVERSITYSCHOOLOFMEDICINE,4068,90
1360,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,YAMAGUCHIUNIVERSITYSCHOOLOFMEDICINE,4069,90
1366,"('OBAFEMIAWOLOWOUNIVERSITY', 90)",1000047162,"('BROWNUNIVERSITYMEDICALSCHOO', 78)",1000048714,OBAFEMIAWOLOWOUNIVERSITYMEDICALSCHOOL,4983,90
1367,"('NATIONALUNIVERSITY', 90)",1000047098,"('NATIONALUNIVERSITY', 90)",1000047098,PUSANNATIONALUNIVERSITYCOLLEGEOFMEDICINE,4984,90
1370,"('ISCHOOL', 90)",1000002555,"('ISCHOOL', 90)",1000002555,UNIVERSITYOFMIAMISCHOOLOFMEDICINE,3099,90
1371,"('QUEENSUNIVERSITY', 90)",1000045996,"('QUEENSUNIVERSITYBELFAST', 82)",1000045997,QUEENSUNIVERSITYOFBELFASTCOLLEGEOFMEDICINE,4985,90
1376,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,YOKOHAMACITYUNIVERSITYSCHOOLOFMEDICINE,4085,90
1378,"('YONSEIUNIVERSITY', 90)",1000046243,"('HOSEIUNIVERSITY', 84)",1000045849,YONSEIUNIVERSITYCOLLOFMEDICINE,4087,90
1389,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,ZHEJIANGUNIVERSITYSCHOOLOFMEDICINE,4098,90
1397,"('XINJIANGMEDICALUNIVERSITY', 90)",1000049475,"('NANJINGMEDICALUNIVERSITY', 88)",1000048984,BEIJINGMEDICALUNIVERSITY,4120,90
1329,"('NATIONALUNIVERSITY', 90)",1000047098,"('NATIONALUNIVERSITY', 90)",1000047098,CHEJUNATIONALUNIVERSITYCOLLEGEOFMEDICINE,4966,90
1323,"('RUHRUNIVERSITATBOCHUM', 90)",1000049369,"('RUSHUNIVERSITY', 77)",1000048908,RUHR-UNIVERSITYBOCHUM,2498,90
1629,"('INDIANASTATEUNIV', 90)",1000042261,"('LOUISIANASTATEUNIVEUNICE', 76)",1000000933,INDIANASTATEU,1285,90
1248,"('CITYUNIVERSITY', 90)",1000046512,"('AMITYUNIVERSITY', 84)",1000046297,OSAKACITYUNIVERSITYMEDICALSCHOOL,2239,90
1207,"('INDIRAGANDHIMEDICALCOLLEGE', 90)",1000049099,"('MEDICALCOLLEGEOHIO', 80)",1000047015,INDIRAGANDHIMEDICALCOLLEGESHIMLA,5108,90
1209,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,ROWANUNIVERSITYSCHOOLOFOSTEOPATHICMEDICINE,4958,90
1214,"('BEAUMONTSCHOOL', 90)",1000024207,"('OAKLANDUNIVERSITY', 90)",1000043632,OAKLANDUNIVERSITYWILLIAMBEAUMONTSCHOOLOFMEDICINE,5374,90
1215,"('NORTHWESTUNIVERSITY', 90)",1000049893,"('NORTHWESTUNIVERSITY', 90)",1000049893,PACIFICNORTHWESTUNIVERSITYOFOSTEOPATHICHEALTHSCIENCES,5375,90
1216,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,PAVOLJOZEFSAFARIKUNIVERSITYSCHOOLOFMEDICINE,5376,90
1217,"('UNIVERSITYOFTOLEDO', 90)",1000000266,"('UNIVERSITYOFOVIEDO', 80)",1000049341,UNIVERSITYOFTOLEDOCOLLOFMEDICINE,4959,90
1231,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,VIRGINIACOMMONWEALTHUNIVERSITYSCHOOLOFMEDICINE,4961,90
1237,"('GADJAHMADAUNIVERSITY', 90)",1000046714,"('DQUNIVERSITY', 83)",1000041329,GADJAHMADAUNIVERSITYYOGYAKARTA,4390,90
1240,"('OSMANIAMEDICALCOLLEGE', 90)",1000047177,"('GOAMEDICALCOLLEGE', 89)",1000046725,OSAKAMEDICALCOLLEGE,4403,90
1241,"('MARMARAUNIVERSITY', 90)",1000047004,"('AGRAUNIVERSITY', 84)",1000046265,MARMARAUNIVERSITYFACULTYOFMEDICINE,4404,90
1249,"('ROWANUNIVERSITY', 90)",1000044100,"('BROWNUNIVERSITY', 84)",1000040683,COOPERMEDICALSCHOOLOFROWANUNIVERSITY,5401,90
1322,"('UNIVERSITYOFMALTA', 90)",1000047657,"('YALEUNIVERSITY', 84)",1000045636,ROYALUNIVERSITYOFMALTAMEDICALSCHOOL,2496,90
1250,"('OSAKAUNIVERSITY', 90)",1000045984,"('SAGAUNIVERSITY', 84)",1000046015,OSAKAUNIVERSITYMEDICALSCHOOL,2241,90
1255,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,MARSHALLUNIVERSITYSCHOOLOFMEDICINE,1760,90
1259,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,PAHLAVIUNIVERSITYSCHOOLOFMEDICINE,2272,90
1261,"('PALACKYUNIVERSITYOFOLOMOUC', 90)",1000047189,"('PARKUNIVERSITY', 84)",1000043763,PALACKYUNIVERSITY,2277,90
1270,"('MCGILLUNIVERSITY', 90)",1000045936,"('SILLAUNIVERSITY', 78)",1000047347,MCGILLUNIVERSITYFACULTYOFMEDICINE,1796,90
1278,"('MCMASTERUNIVERSITY', 90)",SF000001249,"('MCMASTERUNIVERSITY', 90)",SF000001249,MCMASTERUNIVERSITYFACULTYOFMEDICINE,1801,90
1285,"('REAL', 90)",1000033266,"('UNIVERSITYOFMONTEVALLO', 90)",1000045238,UNIVERSITYOFMONTREAL,5031,90
1289,"('ISCHOOL', 90)",1000002555,"('ISCHOOL', 90)",1000002555,UNIFORMEDSERVICESUNIVERSITYOFTHEHLTHSCISCHOOLOFMED,3302,90
1290,"('UNIVERSITYSCHOOL', 90)",1000028711,"('UNIVERSITYSCHOOL', 90)",1000028711,TRAKYAUNIVERSITYSCHOOLOFMEDICINE,5040,90
1306,"('UNIVERSITYOFCALGARY', 90)",SF000000352,"('UNIVERSITYOFCALGARY', 90)",SF000000352,UNIVERSITYOFCALGARYFACULTYOFMEDICINE,3500,90
1398,"('NANJINGTECHUNIVERSITY', 90)",1000000641,"('PASCOHERNANDOCMTYCOLL', 90)",1000000777,nan,5034,90
1400,"('ATSTILLUNIVERSITY', 90)",1000049212,"('SILLAUNIVERSITY', 84)",1000047347,ATSTILLUNIVERSITYCOLLOFOSTEOPATHICMEDICINE-AZ,5474,90
1401,"('LAKEERIECOLLEGE', 90)",1000042651,"('LAKEERIECOLOSTEOPATHICMED', 78)",1000042650,LAKEERIECOLLEGEOFOSTEOPATHICMEDICINE-FL,5475,90
1569,"('DHAKAMEDICALCOLLEGE', 90)",1000049452,"('HAYATMEDICALCOLLEGE', 85)",1000049495,CHANDKAMEDICALCOLLEGE,460,90
1523,"('UNIVERSITYOFBENIN', 90)",1000047606,"('UNIVERSITYOFKENT', 79)",1000046184,UNIVERSITYOFBENINMEDICALSCHOOL,3467,90
1527,"('UNIVERSITYOFBIRMINGHAM', 90)",SF000001413,"('UNIVERSITYOFBIRMINGHAM', 90)",SF000001413,UNIVERSITYOFBIRMINGHAMFACULTYOFMEDICINE,3473,90
1528,"('UNIVERSITYOFBOLOGNA', 90)",1000046170,"('UNIVERSITYOFOSLO', 85)",1000046125,UNIVERSITYOFBOLOGNAMEDICALSCHOOL,3476,90
1531,"('UNIVERSITYOFBRISTOL', 90)",1000046172,"('UNIVERSITYOFPISA', 79)",1000049208,UNIVERSITYOFBRISTOLFACULTYOFMEDICINE,3485,90
